actorId,primaryName,validCount,averRating,averVote
nm0942482,Jeffrey Wright,18,6.711111111111112,71506.33333333333
nm0315041,Ricky Gervais,7,6.228571428571428,71501.71428571429
nm0424848,Dakota Johnson,8,5.5125,71403.5
nm0000160,Ethan Hawke,49,6.687755102040815,71078.42857142857
nm0000115,Nicolas Cage,76,6.030263157894735,71026.8947368421
nm1191481,Leigh Whannell,6,6.1499999999999995,70898.33333333333
nm0004755,Jason Biggs,16,5.90625,70826.6875
nm0135221,Lizzy Caplan,10,5.799999999999999,70738.8
nm0000169,Tommy Lee Jones,46,6.310869565217393,70512.45652173914
nm0446303,David Kelly,6,6.55,70490.0
nm0000474,Michael Keaton,37,6.256756756756756,70330.48648648648
nm0001674,Chris Rock,19,6.0736842105263165,70272.63157894737
nm1442113,Jack McBrayer,5,5.88,69539.6
nm0001628,Sydney Pollack,4,7.324999999999999,69533.5
nm0000323,Michael Caine,93,6.474193548387095,69418.13978494624
nm0000239,Liv Tyler,18,6.488888888888889,69394.44444444444
nm0219292,David Denman,4,5.9750000000000005,69269.25
nm0072533,Jodi Benson,3,6.533333333333334,68856.33333333333
nm0000531,Frances McDormand,27,6.88148148148148,68752.18518518518
nm0002110,Rodney A. Grant,3,6.900000000000001,68718.33333333333
nm0205772,Ken Davitian,6,4.583333333333333,68623.16666666667
nm0000614,Alan Rickman,22,6.763636363636365,68547.0
nm0000164,Anthony Hopkins,68,6.517647058823529,68509.07352941176
nm0564277,Chi McBride,7,6.442857142857142,68432.85714285714
nm0922035,Dominic West,18,6.68888888888889,68392.94444444444
nm1320827,Randall Park,4,6.025,68328.0
nm0386472,Emile Hirsch,22,6.713636363636363,68291.40909090909
nm0004376,Franka Potente,19,6.431578947368421,68105.52631578948
nm0020897,Penelope Allen,3,7.1000000000000005,68060.66666666667
nm0004936,Ben Foster,24,6.925,67935.25
nm0068338,Kristen Bell,17,5.8882352941176475,67877.88235294117
nm0001326,Josh Hartnett,24,6.145833333333335,67668.25
nm5896355,Anya Taylor-Joy,6,6.583333333333333,67666.33333333333
nm0180411,Abbie Cornish,17,6.3235294117647065,67646.17647058824
nm0931324,Michael Kenneth Williams,8,6.824999999999999,67434.875
nm2930503,Jack Reynor,6,6.466666666666666,67389.66666666667
nm0494504,Anne Le Ny,9,6.422222222222221,67301.11111111111
nm0001512,Mary Elizabeth Mastrantonio,15,6.426666666666666,67273.8
nm0252961,Idris Elba,25,6.139999999999999,67262.48
nm1985859,Mia Wasikowska,15,6.706666666666667,67237.13333333333
nm0001416,Catherine Keener,38,6.534210526315789,66996.05263157895
nm0333410,Topher Grace,12,5.975000000000001,66879.25
nm0996669,Common,8,6.45,66779.625
nm1330276,Randy Couture,4,6.324999999999999,66678.75
nm0532193,Matthew Macfadyen,11,6.472727272727273,66678.45454545454
nm0841910,Nick Swardson,4,5.075,66593.5
nm3510471,Sam Claflin,8,6.4750000000000005,66580.875
nm0000349,Joan Cusack,30,6.083333333333334,66528.36666666667
nm0167028,Kristen Cloke,3,5.199999999999999,66297.0
nm0001850,Billy Dee Williams,27,5.792592592592591,66264.51851851853
nm0000424,Hugh Grant,30,6.366666666666665,66090.8
nm0288976,Emilia Fox,10,6.2,65973.1
nm1415323,Miley Cyrus,5,5.28,65964.6
nm0001426,Ben Kingsley,64,6.443749999999999,65952.828125
nm1072959,Gattlin Griffith,4,6.15,65938.0
nm1910255,Dylan Minnette,4,5.7250000000000005,65748.75
nm0002091,Michael Gambon,25,6.775999999999999,65597.52
nm0539082,Romany Malco,6,5.449999999999999,65528.833333333336
nm0005476,Hilary Swank,22,6.45,65501.818181818184
nm0372176,Lena Headey,22,6.2272727272727275,65467.318181818184
nm1676221,Andy Samberg,8,6.3375,65439.875
nm3864163,Raffey Cassidy,3,6.366666666666667,65336.333333333336
nm0000233,Quentin Tarantino,4,5.95,65287.0
nm0122653,Edward Burns,19,6.110526315789474,65241.89473684211
nm0199312,Eric Dane,3,5.966666666666666,65222.333333333336
nm0388382,Tyler Hoechlin,4,6.8999999999999995,65204.75
nm1107001,Anthony Mackie,20,6.155,65112.85
nm2309517,Armie Hammer,11,6.418181818181818,65018.90909090909
nm0001605,Amanda Peet,18,6.077777777777778,64993.38888888889
nm0000008,Marlon Brando,39,6.782051282051284,64977.89743589744
nm1192254,Maggie Grace,19,6.042105263157895,64968.15789473684
nm0711118,Phylicia Rashad,3,7.099999999999999,64936.0
nm0000170,Milla Jovovich,28,5.903571428571429,64895.0
nm0004778,Adrien Brody,37,6.2729729729729735,64794.13513513513
nm1330560,Garrett Hedlund,13,6.661538461538461,64673.769230769234
nm0322407,Brendan Gleeson,30,6.686666666666668,64630.1
nm0000966,Lorraine Bracco,15,6.013333333333334,64517.8
nm0063571,Kate Beahan,3,5.466666666666666,64486.0
nm0614165,Cillian Murphy,23,6.839130434782609,64476.30434782609
nm1249256,Larry the Cable Guy,7,5.271428571428572,64333.42857142857
nm1277177,Derek Richardson,3,4.833333333333333,64093.333333333336
nm0714310,James Rebhorn,10,6.26,64030.0
nm0597410,Taylor Momsen,3,5.5,63946.0
nm0000250,Renée Zellweger,29,6.396551724137931,63748.58620689655
nm0302330,John Gallagher Jr.,6,6.783333333333332,63539.666666666664
nm0000971,Nicoletta Braschi,9,6.966666666666668,63430.0
nm0929489,Tom Wilkinson,40,6.6800000000000015,63424.525
nm1002641,Dominic Cooper,14,6.450000000000001,62996.42857142857
nm0594271,Akihiro Miwa,4,7.05,62959.5
nm1954240,Teresa Palmer,18,6.3277777777777775,62948.944444444445
nm2239702,Katherine Waterston,9,6.0777777777777775,62946.333333333336
nm0843100,Wanda Sykes,3,5.766666666666666,62887.333333333336
nm0341743,Richard Griffiths,8,6.5,62866.125
nm0309107,Tatsuya Gashûin,4,6.7749999999999995,62817.5
nm1519680,Saoirse Ronan,15,6.573333333333332,62663.6
nm0461498,Beyoncé,6,6.133333333333333,62633.666666666664
nm0000702,Reese Witherspoon,31,6.4387096774193555,62599.32258064516
nm0170306,Stephen Colbert,3,6.466666666666666,62510.333333333336
nm0000576,Sean Penn,40,6.639999999999999,62486.05
nm0000495,Téa Leoni,13,6.169230769230769,62362.846153846156
nm1404488,AJ Michalka,5,5.94,62301.2
nm0000703,BD Wong,5,6.459999999999999,62274.6
nm0000368,Laura Dern,26,6.723076923076922,62205.38461538462
nm0915208,Naomi Watts,43,6.362790697674419,61690.3023255814
nm0587884,Andrew Miller,3,6.833333333333333,61445.0
nm3280686,Art Parkinson,4,7.1499999999999995,61158.5
nm0832314,Eric Stonestreet,3,6.3999999999999995,61083.333333333336
nm0177933,Chris Cooper,20,7.0299999999999985,60959.0
nm0836343,Jim Sturgess,16,6.543749999999999,60891.3125
nm0004829,Spencer Treat Clark,5,6.08,60750.2
nm0000688,Sela Ward,6,6.216666666666668,60728.0
nm0943237,Robert Wuhl,5,6.1,60655.8
nm3994408,Jane Levy,5,6.1,60585.0
nm1109153,Audrey Fleurot,10,5.33,60428.8
nm0164809,Jason Clarke,18,6.072222222222222,60385.11111111111
nm0001354,Ciarán Hinds,27,6.429629629629627,60340.07407407407
nm0645683,Sophie Okonedo,11,6.554545454545454,60218.0
nm1294664,Ellar Coltrane,6,6.333333333333333,60162.666666666664
nm0724757,Salli Richardson-Whitfield,10,6.01,60044.8
nm1092086,David Harbour,6,5.466666666666668,60039.0
nm0316079,Paul Giamatti,34,6.3588235294117625,60000.32352941176
nm0001797,Rachel Ticotin,7,6.2285714285714295,59999.57142857143
nm0000173,Nicole Kidman,52,6.4,59938.346153846156
nm0001073,Courteney Cox,17,5.676470588235294,59835.64705882353
nm0000353,Willem Dafoe,71,6.339436619718311,59806.15492957747
nm2057859,Andrea Riseborough,17,6.58235294117647,59773.05882352941
nm0935659,Maurice Dean Wint,3,6.166666666666667,59755.666666666664
nm0000621,Kurt Russell,47,6.614893617021277,59730.255319148935
nm1560274,Shareeka Epps,3,5.533333333333334,59651.666666666664
nm0765597,Peter Sarsgaard,29,6.486206896551724,59567.862068965514
nm0712404,Lorna Raver,3,6.366666666666667,59497.0
nm0000408,Jonathan Frakes,5,6.4,59422.4
nm0688132,Amy Poehler,15,5.9,59418.933333333334
nm0000038,Grace Kelly,11,7.245454545454546,59244.181818181816
nm3967796,Oliver Cooper,3,6.333333333333333,59222.666666666664
nm0000906,Annette Bening,29,6.572413793103449,59217.44827586207
nm0356017,Rebecca Hall,18,6.4833333333333325,59158.61111111111
nm0001735,Talia Shire,22,5.868181818181818,59148.22727272727
nm2539953,Alicia Vikander,19,6.752631578947367,58964.15789473684
nm0001291,Rupert Graves,16,6.406250000000001,58926.6875
nm1157048,Zachary Levi,7,5.885714285714286,58868.71428571428
nm0279545,Isla Fisher,11,6.018181818181817,58856.63636363636
nm0001556,David Morse,29,6.527586206896551,58734.1724137931
nm1641117,Alex Pettyfer,8,5.725,58666.375
nm0922563,Travis Wester,3,4.266666666666667,58641.333333333336
nm0085407,Lucas Black,9,6.355555555555556,58640.22222222222
nm0799777,J.K. Simmons,24,6.620833333333334,58635.916666666664
nm0001084,Ice Cube,26,5.696153846153847,58634.153846153844
nm6578009,O'Shea Jackson Jr.,3,7.233333333333333,58509.666666666664
nm1183149,Edgar Ramírez,17,6.694117647058825,58451.35294117647
nm0000201,Michelle Pfeiffer,42,6.4452380952380945,58359.54761904762
nm0000559,Leonard Nimoy,17,6.911764705882352,58284.23529411765
nm0254402,Chris Elliott,9,5.877777777777777,58276.444444444445
nm2934314,Lily Collins,8,6.187499999999999,58221.875
nm0005406,William Lee Scott,5,5.680000000000001,58191.2
nm0005210,Tim McGraw,5,6.5200000000000005,58172.4
nm0262968,Lee Evans,6,6.266666666666667,58149.166666666664
nm0000100,Rowan Atkinson,8,6.187499999999999,58144.125
nm0000506,Julia Louis-Dreyfus,6,6.433333333333334,58007.166666666664
nm0760989,Kiele Sanchez,3,5.8999999999999995,57884.666666666664
nm5016878,Jacob Tremblay,6,6.949999999999999,57751.833333333336
nm0005392,Keri Russell,13,6.507692307692308,57624.692307692305
nm1601397,Olivia Munn,5,5.72,57615.2
nm0413238,Natalie Mendoza,3,5.266666666666667,57586.333333333336
nm0046112,Penn Badgley,6,6.983333333333333,57561.5
nm0396812,Danny Huston,24,6.25,57493.5
nm0881631,Karl Urban,15,6.113333333333333,57435.46666666667
nm0083655,Gil Birmingham,6,6.316666666666666,57381.833333333336
nm0671567,Michael Peña,21,6.404761904761906,57248.52380952381
nm0004821,Michael Chiklis,14,5.714285714285714,57237.357142857145
nm0005466,Julia Stiles,19,5.852631578947369,57107.10526315789
nm0925234,Mike White,5,6.840000000000001,56657.8
nm0702572,Maggie Q,9,4.977777777777778,56551.77777777778
nm0000102,Kevin Bacon,48,6.410416666666667,56526.3125
nm0001303,Carla Gugino,27,5.807407407407407,56355.77777777778
nm0515207,Ruth Livier,3,5.666666666666667,56347.0
nm0005154,Lucy Liu,15,5.846666666666667,56322.73333333333
nm0000267,Julie Andrews,24,6.633333333333333,56304.375
nm0517820,Lindsay Lohan,13,4.984615384615385,56125.92307692308
nm0005024,Terrence Howard,23,6.117391304347826,56090.260869565216
nm1822659,Nat Wolff,10,5.85,55839.4
nm0666398,Scott Patterson,4,6.0,55802.75
nm2560043,Adelaide Kane,3,5.533333333333334,55728.666666666664
nm0000630,Liev Schreiber,34,6.647058823529411,55667.882352941175
nm0000166,Helen Hunt,23,6.273913043478259,55633.69565217391
nm0931321,Michael C. Williams,4,5.85,55591.5
nm2504006,Max Records,3,6.233333333333333,55519.333333333336
nm0000156,Jeff Goldblum,39,6.115384615384615,55457.820512820515
nm0654295,Alfie Allen,7,4.985714285714287,55457.0
nm0055549,Christopher Daniel Barnes,4,5.9,55360.0
nm0000140,Michael Douglas,44,6.45,55345.318181818184
nm0006969,Elizabeth Banks,28,6.360714285714287,55327.42857142857
nm0000956,Lisa Bonet,5,5.8,55240.6
nm3299397,Iko Uwais,5,7.5,55197.8
nm0269463,Jon Favreau,11,6.499999999999999,55171.454545454544
nm0002006,Thomas Haden Church,19,6.01578947368421,54979.21052631579
nm2989873,Daniel Henshall,3,6.3999999999999995,54953.333333333336
nm0005079,Josh Keaton,3,7.333333333333333,54919.0
nm0991810,Mahershala Ali,4,7.1,54885.75
nm0001085,Kieran Culkin,7,6.542857142857143,54878.857142857145
nm0868659,Gina Torres,5,6.340000000000001,54732.6
nm0768018,Julia Sawalha,3,6.066666666666667,54625.666666666664
nm0000620,Mickey Rourke,42,5.826190476190475,54591.5
nm0048260,Betsy Baker,3,5.966666666666666,54574.0
nm0290556,James Franco,66,5.984848484848486,54563.045454545456
nm2089090,Seamus Davey-Fitzpatrick,3,6.566666666666666,54534.666666666664
nm0000111,Matthew Broderick,38,6.202631578947368,54469.36842105263
nm0266824,Dakota Fanning,26,6.465384615384614,54395.42307692308
nm0593961,Rhona Mitra,10,5.64,54387.5
nm0001815,Jim Varney,16,5.4875,54247.625
nm1946193,Jamie Dornan,7,5.571428571428571,54206.42857142857
nm0001538,Jonny Lee Miller,14,6.735714285714285,54098.857142857145
nm0206257,Rosario Dawson,34,6.211764705882352,54014.14705882353
nm0005123,Ali Larter,14,5.478571428571428,53960.0
nm0000870,Kathy Bates,41,6.275609756097562,53875.31707317073
nm0093589,Matt Bomer,6,6.099999999999999,53746.5
nm0000729,Casey Affleck,20,6.32,53511.35
nm0000159,Teri Hatcher,8,6.300000000000001,53481.875
nm0000686,Christopher Walken,57,6.2,53472.01754385965
nm1020124,Sarah Clarke,7,6.585714285714286,53340.142857142855
nm0000313,Jeff Bridges,67,6.5373134328358224,53316.10447761194
nm2386123,André Ramiro,3,7.099999999999999,53304.666666666664
nm0000200,Bill Paxton,42,6.204761904761904,53268.09523809524
nm0000125,Sean Connery,59,6.555932203389831,53250.86440677966
nm0119633,Michael Buie,3,6.7,53234.333333333336
nm3264596,Kid Cudi,4,6.375,53212.5
nm0000126,Kevin Costner,46,6.567391304347828,53175.086956521736
nm0127373,Louis C.K.,6,6.383333333333333,53169.166666666664
nm0929609,Fred Willard,20,5.319999999999999,53161.55
nm0202603,Jack Davenport,12,6.0,53159.75
nm0000973,Benjamin Bratt,16,6.16875,53040.8125
nm0001213,Harvey Fierstein,5,6.9799999999999995,52976.8
nm0762445,Ellen Sandweiss,3,4.433333333333334,52963.333333333336
nm0748973,Maya Rudolph,13,5.96923076923077,52922.307692307695
nm0001082,Billy Crudup,26,6.511538461538463,52751.192307692305
nm1319676,Barbara Nedeljakova,3,5.466666666666666,52711.0
nm0000417,Crispin Glover,24,5.904166666666668,52630.208333333336
nm0790688,Michael Sheen,19,6.531578947368422,52619.10526315789
nm1036181,Mike Vogel,9,5.700000000000001,52566.444444444445
nm0000122,Charles Chaplin,13,7.7153846153846155,52480.46153846154
nm0001029,Jim Caviezel,20,6.624999999999998,52470.1
nm0130572,Cab Calloway,3,6.933333333333334,52463.666666666664
nm0211087,Emilie de Ravin,7,6.242857142857145,52452.0
nm1525807,Joel Courtney,6,5.516666666666667,52303.166666666664
nm0001337,Katherine Heigl,21,5.4904761904761905,52287.42857142857
nm0574534,Ian McShane,29,6.220689655172414,52267.10344827586
nm0000261,Karen Allen,26,6.307692307692307,52207.769230769234
nm0001804,Stanley Tucci,38,6.113157894736841,52205.47368421053
nm3459140,Olivia Luccardi,3,6.2,52183.666666666664
nm0001427,Greg Kinnear,33,6.300000000000001,52162.78787878788
nm0004754,Jessica Biel,25,5.912000000000001,52137.76
nm0000610,Giovanni Ribisi,26,6.307692307692308,52112.192307692305
nm0818055,Octavia Spencer,14,6.999999999999999,52102.78571428572
nm0001184,Jenna Elfman,8,5.862500000000001,52098.625
nm0000147,Colin Firth,47,6.3276595744680835,52025.21276595745
nm2002649,Dave Franco,7,5.971428571428571,51919.42857142857
nm1347153,Tyler Perry,17,5.058823529411765,51902.35294117647
nm0534635,Richard Madden,3,6.300000000000001,51860.0
nm1065281,Franky G,4,5.725,51853.25
nm1512166,Jamie Chung,7,5.8428571428571425,51800.57142857143
nm0752407,Amy Ryan,14,6.6000000000000005,51685.28571428572
nm0001576,Heather O'Rourke,3,5.900000000000001,51612.666666666664
nm0231946,Heather Donahue,4,6.375,51604.5
nm0000132,Claire Danes,20,6.360000000000001,51591.75
nm0683467,Alison Pill,10,6.499999999999998,51552.1
nm0001573,Catherine O'Hara,17,6.2823529411764705,51427.882352941175
nm4154798,Brenton Thwaites,7,6.1571428571428575,51425.142857142855
nm0000106,Drew Barrymore,37,6.040540540540541,51391.81081081081
nm0729345,Mabel Rivera,4,7.300000000000001,51303.5
nm0000491,John Leguizamo,50,6.011999999999998,51182.54
nm0289142,Matthew Fox,7,6.314285714285714,51104.57142857143
nm0001590,Chazz Palminteri,26,5.976923076923077,51071.96153846154
nm0000685,Jon Voight,41,6.134146341463415,50974.170731707316
nm0001459,Denis Leary,24,6.116666666666667,50949.541666666664
nm0924210,Ben Whishaw,11,6.945454545454546,50889.27272727273
nm1782560,Adam Sevani,3,6.166666666666667,50767.333333333336
nm0000656,Madeleine Stowe,18,6.266666666666667,50701.77777777778
nm5015107,Jacob Lofland,3,5.8,50684.333333333336
nm0420955,Richard Jenkins,24,6.304166666666666,50637.583333333336
nm1092227,Sienna Miller,21,6.185714285714285,50615.04761904762
nm0001172,Christopher Eccleston,16,6.624999999999999,50597.6875
nm0520164,Perry Lopez,5,6.14,50555.4
nm0851582,Audrey Tautou,25,6.647999999999999,50503.04
nm0788009,Garry Shandling,3,6.066666666666666,50393.333333333336
nm0830968,Harry Stockwell,3,6.166666666666667,50381.666666666664
nm0822982,Sullivan Stapleton,5,5.779999999999999,50349.8
nm0491259,Mélanie Laurent,26,6.31153846153846,50323.692307692305
nm0571952,Kate McKinnon,4,5.3999999999999995,50302.25
nm1063517,Kathryn Hahn,13,6.084615384615384,50224.0
nm0001385,Eric Idle,14,6.342857142857143,50192.357142857145
nm0001856,Oprah Winfrey,6,6.983333333333334,50191.166666666664
nm0948267,Dwight Yoakam,10,6.11,50108.2
nm0000889,Bonnie Bedelia,20,6.2700000000000005,50102.9
nm0000133,Geena Davis,17,6.5,50071.705882352944
nm0000453,Ian Holm,29,6.844827586206896,50058.65517241379
nm4719471,Isabelle Nélisse,3,6.033333333333334,50049.0
nm0003870,Marilyn Ghigliotti,4,5.65,49981.0
nm0004912,Oded Fehr,7,5.657142857142858,49743.28571428572
nm0831601,Christian Stolte,5,6.0,49735.4
nm1274797,Jessica Barth,3,6.133333333333334,49581.666666666664
nm4422686,Barry Keoghan,7,6.614285714285714,49455.42857142857
nm1501050,Jonah Bobo,3,6.733333333333333,49344.333333333336
nm0000513,William H. Macy,30,6.336666666666668,49331.3
nm0001845,Forest Whitaker,53,6.2566037735849065,49328.03773584906
nm0241173,Clark Duke,6,6.183333333333334,49310.5
nm0324658,Walton Goggins,8,6.275,49161.75
nm0601553,Mandy Moore,15,6.146666666666666,49145.53333333333
nm0588766,Kristen Miller,3,6.833333333333333,49067.0
nm0079273,Paul Bettany,20,6.4,49038.05
nm0105672,Andre Braugher,8,6.675000000000001,49016.5
nm0931329,Michelle Williams,26,6.738461538461539,48859.38461538462
nm0001432,Charlie Korsmo,3,6.533333333333334,48692.666666666664
nm0000670,Lea Thompson,29,5.5137931034482754,48626.48275862069
nm0015196,Malin Akerman,20,5.8599999999999985,48522.75
nm0005134,Jason Lee,19,5.8052631578947365,48458.15789473684
nm0001848,Dianne Wiest,23,6.552173913043478,48418.782608695656
nm0000673,Marisa Tomei,32,6.359374999999999,48411.71875
nm0001454,Martin Lawrence,21,5.623809523809523,48410.47619047619
nm0383603,Freddie Highmore,14,6.028571428571427,48405.0
nm0502073,Thomas Lennon,4,6.05,48402.0
nm0647634,Elizabeth Olsen,12,6.191666666666667,48342.333333333336
nm0000380,Robert Duvall,61,6.4885245901639355,48326.08196721312
nm1013003,Michael Ealy,11,6.3,48281.27272727273
nm0000131,John Cusack,60,6.23,48277.1
nm0005028,Kate Hudson,22,6.122727272727272,48261.318181818184
nm0852132,Christine Taylor,12,5.783333333333334,48114.916666666664
nm0005171,Angus Macfadyen,21,5.457142857142857,48074.52380952381
nm0000658,Meryl Streep,56,6.630357142857143,47979.17857142857
nm0234541,Roy Dotrice,7,7.014285714285713,47808.142857142855
nm0005337,Theresa Randle,4,5.525,47803.75
nm1080974,Cameron Bright,9,5.811111111111111,47797.555555555555
nm0001526,Patrick McGoohan,21,6.766666666666667,47789.95238095238
nm4726634,Haley Lu Richardson,7,6.442857142857142,47759.142857142855
nm1089685,Vanessa Ferlito,5,5.56,47746.4
nm1411125,Selena Gomez,11,6.045454545454544,47681.27272727273
nm0005442,Amy Smart,26,5.880769230769231,47677.692307692305
nm0000174,Val Kilmer,54,5.901851851851852,47574.75925925926
nm0921044,Klaus Wennemann,4,6.800000000000001,47448.25
